FECHA;ALMACEN;CLIENTE;TIPO DOCUMENTO;PRODUCTO;CANTIDAD;UNIDAD;TOTAL;MONTO PAGADO;DIFERENCIA;ESTADO DE ENTREGA;ESTADO DE PAGO;TIPO DE ENTREGA;METOPO DE PAGO
23/09/2025;CURVA;DECOR HOUSE;FACTURA;CEMENTO GRAFITO;3;0;$110.20;$110.20;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
23/09/2025;CURVA;CHINO ZOCALO;FACTURA;ALVINA GREY;3;0;$108.00;$108.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
23/09/2025;CURVA;REAL CASA;FACTURA;FARIDA BEIGE;2;0;$86.40;$86.40;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
23/09/2025;CURVA;NAZARENO 115;FACTURA;CAOBA GREY;2;5;$82.40;$82.40;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
23/09/2025;SANTA CAROLINA;DECORMAX 992;FACTURA;WOOD NATURAL;1;0;$53.30;$53.30;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
23/09/2025;CURVA;KIMBERLY;FACTURA;GENESIS NEGRO 120;0;1;$52.00;$52.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
23/09/2025;CURVA;CERVA;FACTURA;LARA GRAFITO;1;7;$51.80;$51.80;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
23/09/2025;CURVA;FAREISA - DORIS;FACTURA;TIGIRLLO MARRON;1;0;$37.40;$37.40;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
23/09/2025;CURVA;PAUL;FACTURA;CALACATA MATE;1;0;$36.70;$36.70;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
23/09/2025;MILLA;PABLO;FACTURA;BLANCO MATE;1;0;$36.00;$36.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
23/09/2025;CURVA;CONSORCIO 801;FACTURA;VENATO;1;0;$29.20;$29.20;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
23/09/2025;CURVA;PALACIOS - CHIMBOTE;FACTURA;HOJAS CALACATA;1;0;$29.16;$29.16;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
23/09/2025;MILLA;HUGO;FACTURA;MADERA WHITE;1;0;$28.80;$28.80;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
23/09/2025;MILLA;GLADYS;FACTURA;TIBET HUESO;1;0;$28.10;$28.10;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
23/09/2025;CURVA;CERVA;FACTURA;BLANCO VITRIFICADO;0;3;$27.50;$27.50;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
23/09/2025;CURVA;CORPORACION BD&S;FACTURA;CEMENTO BEIGE;0;6;$62.42;$62.42;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
23/09/2025;CURVA;REAL CASA;FACTURA;FORESTA GRAFITO;22;0;$0.00;$0.00;$0.00;ANULADO;ANULADO;ENVIAR;EFECTIVO
24/09/2025;MILLA;ALBERTO PIURA;FACTURA;MADERA OCRE;7;0;$252.00;$252.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;MILLA;COMERCIAL NORTE;FACTURA;CALACATA MATE;8;1;$297.00;$297.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;CURVA;CERAMIDEAS - BARRANCA;FACTURA;GENESIS NEGRO 120;4;0;$488.00;$488.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;MILLA;PALACIOS - CHIMBOTE;FACTURA;BARI BROWN;7;0;$272.14;$272.14;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;SANTA CAROLINA;CACERES - SURQUILLO;FACTURA;BLANCO BRILLANTE;21;0;$629.37;$629.37;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;CURVA;CORPORACION BD&S;FACTURA;ATICUS GREY;0;1;$9.36;$9.36;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;CURVA;CORPORACION BD&S;FACTURA;GRANITO GRAFITO 60;0;1;$72.00;$72.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;MILLA;CORPORACION BD&S;FACTURA;GRANITO PLATA 120;0;1;$18.72;$18.72;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;CURVA;CORPORACION BD&S;FACTURA;ATHENAS VITRIFICADO;1;0;$35.28;$35.28;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;CURVA;CORPORACION BD&S;FACTURA;CALACATA MATE;1;0;$36.00;$36.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;CURVA;CORPORACION BD&S;FACTURA;HUESO;1;0;$28.50;$28.50;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;CURVA;CORPORACION BD&S;FACTURA;SATINADO GREY;1;0;$36.00;$36.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;MILLA;ROMERO;FACTURA;BLANCO MATE;0;2;$18.72;$18.72;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;SANTA CAROLINA;DEISY;FACTURA;WOOD ARTICO;48;3;$2,584.98;$2,584.98;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;SANTA CAROLINA;KIMBERLY;FACTURA;BRECIA ROBLE;44;0;$1,874.40;$1,874.40;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;CURVA;EMIDSA 985;FACTURA;WOOD ARTICO;34;0;$1,811.52;$1,811.52;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;MILLA;CASA IDEAL - TRUJILLO;FACTURA;MADERA PAROTA;40;0;$1,457.28;$1,457.28;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;CURVA;ALBERTO PIURA;FACTURA;BRICK BLANCO;40;0;$1,440.00;$1,440.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;CURVA;ALBERTO PIURA;FACTURA;MARMOL GRIS;40;0;$1,440.00;$1,440.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;MILLA;KIMBERLY;FACTURA;MADERA PAROTA;39;0;$1,420.80;$1,420.80;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;CURVA;INV. SANDOVAL - LAMBAYEQUE ;FACTURA;CENIZO;38;0;$1,368.00;$1,368.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;CURVA;REAL CASA;FACTURA;MATE MIX 66048;38;0;$1,313.30;$1,313.30;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;MILLA;ZAMORA;FACTURA;ELECTRIC BEIGE;39;0;$1,095.12;$1,095.12;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;MILLA;D'CASA 915;FACTURA;TORMENTA INVERNAL;21;0;$771.12;$771.12;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;CURVA;CORPORACION BD&S;FACTURA;HUESO;28;0;$705.60;$705.60;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;CURVA;DAVID 995 ZOTANO;FACTURA;GENESIS MAREON 120;8;0;$587.52;$587.52;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;CURVA;AZUCENA 955;FACTURA;ATHENAS VITRIFICADO;13;0;$477.40;$477.40;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;MILLA;CHOCACA;FACTURA;MADERA WHITE;15;0;$432.00;$432.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;CURVA;ROMERO;FACTURA;CEMENTO GRIS;11;0;$411.80;$411.80;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;MILLA;EMIDSA 985;FACTURA;GRANITO PLATA 60;3;0;$408.00;$408.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;MILLA;CAFIRO 741;FACTURA;MADERA PAROTA;11;0;$403.92;$403.92;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;MILLA;ELIZABETH 1069;FACTURA;GENESIS MAREON 120;3;0;$360.00;$360.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;CURVA;EZPINOZA;FACTURA;GENESIS MAREON 120;4;0;$293.76;$293.76;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;MILLA;DECOR HOGAR - CHIMBOTE;FACTURA;PETRA MIX;8;0;$276.50;$276.50;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;CURVA;DECORMAX 992;FACTURA;WOOD NATURAL;5;0;$266.40;$266.40;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;CURVA;REAL CASA;FACTURA;BLANCO BRILLANTE;8;6;$252.70;$252.70;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;CURVA;DECOR HOGAR - CHIMBOTE;FACTURA;BRECIA NOGAL;7;0;$252.00;$252.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;MILLA;MARCO ANTONIO - CHIMBOTE;FACTURA;CALACATA;4;0;$218.90;$218.90;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;CURVA;EDISON 1019;FACTURA;TIBET HUESO;6;1;$175.50;$175.50;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;CURVA;ROSSY;FACTURA;HUESO;6;0;$155.50;$155.50;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;CURVA;YOMONA;FACTURA;NEGRO VITRIFICADO;4;0;$151.10;$151.10;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;CURVA;SANTA ROSA;FACTURA;GENESIS NEGRO 120;2;0;$146.88;$146.88;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;CURVA;EDISON 1019;FACTURA;CALACATA MATE;4;0;$146.88;$146.88;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;SANTA CAROLINA;DECORCERAMIC 929;FACTURA;MADERA MARFIL;3;0;$136.80;$136.80;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;CURVA;HUGO;FACTURA;BLANCO BRILLANTE;4;0;$116.60;$116.60;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;CURVA;EMIDSA 985;FACTURA;WOOD ARTICO;2;0;$106.50;$106.50;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;CURVA;COHELO;FACTURA;ESPECIES;3;0;$87.50;$87.50;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;CURVA;MIGUEL;FACTURA;SUPER NEGRO;2;0;$80.60;$80.60;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;CURVA;ALESSIA 987;FACTURA;CANTERA;2;0;$74.90;$74.90;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;MILLA;PELANCHO;FACTURA;MARBEL GOLDEN;1;0;$54.70;$54.70;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;CURVA;ALESSIA 987;FACTURA;BRECIA NOGAL;1;1;$45.90;$45.90;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;MILLA;FIDEL 743;FACTURA;PRISCO GREY;1;0;$36.70;$36.70;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;MILLA;REAL CASA;FACTURA;ONIX BLACK;1;0;$36.70;$36.70;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;CURVA;ROSSY;FACTURA;CEMENTO GRAFITO;1;0;$32.30;$32.30;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;CURVA;REAL CASA;FACTURA;HOJAS CALACATA;1;0;$29.20;$29.20;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;CURVA;DISERGISA 901;FACTURA;TIBET HUESO;1;0;$28.10;$28.10;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;CURVA;JUDITH;FACTURA;HUESO;1;0;$25.90;$25.90;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;CURVA;PELANCHO;FACTURA;GRANITO CHINO 120;0;1;$18.40;$18.40;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;CURVA;YOMONA;FACTURA;BRECIA ROBLE;0;1;$8.00;$8.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;SANTA CAROLINA;ACABADOS CIRENE;FACTURA;FARIDA BEIGE;18;0;$113.76;$113.76;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;MILLA;ESCALA 819;FACTURA;TABLITAS BEIGE;0;1;$28.78;$28.78;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
24/09/2025;CURVA;CORPORACION BD&S;FACTURA;BRECIA NOGAL;0;1;$42.13;$42.13;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;CURVA;CORPORACION BD&S;FACTURA;CARRARA BROWN;3;0;$112.32;$112.32;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;SANTA CAROLINA;CORPORACION BD&S;FACTURA;CEDRO MIEL;454;0;$18,523.20;$18,523.20;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;SANTA CAROLINA;LINA ORTIZ;FACTURA;BRECIA NOGAL;81;0;$3,450.60;$3,450.60;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;MILLA;ALESSIA 945B;FACTURA;SATINADO GREY;70;0;$2,449.40;$2,449.40;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;SANTA CAROLINA;ROXANA;FACTURA;FARIDA BEIGE;52;0;$2,215.20;$2,215.20;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;SANTA CAROLINA;JANET 1085;FACTURA;MADERA ALVA 120;43;0;$1,909.20;$1,909.20;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;CURVA;ALBERTO PIURA;FACTURA;BRICK BLANCO;40;0;$1,440.00;$1,440.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;CURVA;ALBERTO PIURA;FACTURA;MARMOL GRIS;40;0;$1,440.00;$1,440.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;MILLA;MELISSA 923A;FACTURA;CALACATA;22;0;$1,172.16;$1,172.16;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;SANTA CAROLINA;FAREISA - DORIS 1019;FACTURA;WOOD NATURAL;21;0;$907.00;$907.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;MILLA;MANUEL - CHIMBOTE;FACTURA;CARRARA BROWN;20;0;$763.20;$763.20;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;CURVA;VANESA;FACTURA;MARMOL GRIS;24;6;$707.30;$707.30;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;CURVA;REAL CASA;FACTURA;GENESIS NEGRO 120;7;0;$700.00;$700.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;MILLA;ALONSO;FACTURA;GENESIS MAREON 120;6;0;$684.00;$684.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;MILLA;ALESSIA 945B;FACTURA;ONIX BLACK;13;3;$500.90;$500.90;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;MILLA;YACERAMIC 999;FACTURA;ONIX BLACK;10;0;$403.20;$403.20;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;CURVA;ROMERO;FACTURA;FIRENSE;10;1;$376.40;$376.40;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;CURVA;REAL CASA;FACTURA;LADRILLO BLANCO;12;3;$359.60;$359.60;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;CURVA;AZUCENA 955;FACTURA;BRECIA ROBLE;8;0;$345.60;$345.60;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;CURVA;DECORMAX 992;FACTURA;MONARCA GOLD;9;0;$330.50;$330.50;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;CURVA;MARIANGEL 957 - 2DO PISO;FACTURA;MARMOL GRIS;9;0;$330.50;$330.50;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;MILLA;CONSORCIO 801;FACTURA;MONTANA CEDRO;9;0;$324.00;$324.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;SANTA CAROLINA;DECORMAX 992;FACTURA;CAOBA CARAMEL;6;0;$315.40;$315.40;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;CURVA;IMPESA 939B;FACTURA;RUSTICO BEIGE;9;0;$311.04;$311.04;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;CURVA;MUNDO;FACTURA;FIRENSE;8;0;$293.76;$293.76;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;CURVA;ALESSIA 987;FACTURA;SUPER BLANCO;7;0;$272.20;$272.20;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;CURVA;SANDRA - V.E.S;FACTURA;HOJAS CALACATA;9;0;$262.44;$262.44;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;CURVA;AZUCENA 955;FACTURA;ATHENAS VITRIFICADO;7;0;$257.04;$257.04;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;CURVA;ITURRI - CHIMBOTE;FACTURA;GENESIS NEGRO 120;2;1;$250.00;$250.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;CURVA;IMPESA 939B;FACTURA;RUSTICO GRIS;7;0;$241.92;$241.92;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;MILLA;CONSORCIO 801;FACTURA;GENESIS NEGRO 120;3;1;$238.70;$238.70;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;MILLA;DALILA 1019;FACTURA;CALACATA;5;0;$218.90;$218.90;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;CURVA;IMPESA 939B;FACTURA;RUSTICO BEIGE;6;0;$207.36;$207.36;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;CURVA;DECORMAX 992;FACTURA;DIAMOND GRAFITO;6;2;$181.40;$181.40;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;SANTA CAROLINA;KASA LINDA 952;FACTURA;FORESTA CARAMELO;4;0;$172.80;$172.80;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;CURVA;KIMBERLY;FACTURA;SATINADO GREY;4;2;$162.00;$162.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;MILLA;MAYRA 1069;FACTURA;MARMOL GRIS;3;0;$151.20;$151.20;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;CURVA;ELVIS 877;FACTURA;GENESIS MAREON 120;2;0;$146.90;$146.90;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;CURVA;YOMONA;FACTURA;VALENCIA;4;0;$129.20;$129.20;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;MILLA;DECORMAX 992;FACTURA;NEGRO VITRIFICADO 120;3;0;$123.10;$123.10;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;CURVA;ALESSIA 987;FACTURA;MARBLE MARRON;4;0;$116.60;$116.60;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;MILLA;MARIANGEL 957 - 2DO PISO;FACTURA;CALACATA MATE;3;0;$105.80;$105.80;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;CURVA;ADONAY;FACTURA;TIBET HUESO;3;0;$84.20;$84.20;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;CURVA;KIARA;FACTURA;SUPER NEGRO;2;0;$80.60;$80.60;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;CURVA;MUNDO;FACTURA;ATACAMA;2;0;$73.44;$73.44;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;CURVA;PALACIOS - CHIMBOTE;FACTURA;BRICK BLANCO;2;0;$73.44;$73.44;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;CURVA;CONSORCIO 801;FACTURA;IMPERIAL GOLD;2;0;$73.40;$73.40;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;CURVA;REAL CASA;FACTURA;CAOBA GREY;2;1;$66.20;$66.20;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;CURVA;ALESSIA 945B;FACTURA;OREO BLACK;2;1;$66.20;$66.20;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;SANTA CAROLINA;KALLPA 895;FACTURA;WOOD ARTICO;1;0;$54.00;$54.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;CURVA;REAL CASA;FACTURA;MARMOL GRIS;1;0;$36.70;$36.70;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;MILLA;MANUEL - CHIMBOTE;FACTURA;WOOD NATURAL;1;0;$36.00;$36.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;CURVA;REAL CASA;FACTURA;SATVARIO GREY;1;0;$31.40;$31.40;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;CURVA;HUANCAYO 1117;FACTURA;HUESO;1;0;$24.50;$24.50;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;CURVA;ROMERO;FACTURA;SUPER NEGRO;0;2;$20.20;$20.20;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;SANTA CAROLINA;JESSICA BRIONES;FACTURA;WOOD ARTICO;0;1;$15.00;$15.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;CURVA;JUDITH;FACTURA;HUESO;0;2;$12.60;$12.60;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;CURVA;DECORMAX 992;FACTURA;BOMBAY DIAMANTE;0;1;$9.20;$9.20;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;CURVA;SILVIA;FACTURA;MADERA ALVA 120;0;1;$8.60;$8.60;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;CURVA;IMPESA 939B;FACTURA;ESTORIL DARK;0;1;$8.10;$8.10;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;CURVA;RUSBELL - CHIMBOTE;FACTURA;ARTICO GRIS;0;1;$5.00;$5.00;$0.00;ENTREGADO;PAGADO;ENVIAR;PLIN
25/09/2025;CURVA;RUSBELL - CHIMBOTE;FACTURA;WOOD GRAFITO;0;1;$5.00;$5.00;$0.00;ENTREGADO;PAGADO;ENVIAR;PLIN
25/09/2025;SANTA CAROLINA;JESSICA BRIONES;FACTURA;FORESTA CARAMELO;0;1;$42.29;$42.29;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
25/09/2025;CURVA;PABLO;FACTURA;GRANITO PLATA 60;2;0;$0.00;$0.00;$0.00;ANULADO;ANULADO;ENVIAR;EFECTIVO
25/09/2025;MILLA;ADONAY;FACTURA;ONIX BLACK;3;0;$0.00;$0.00;$0.00;ANULADO;ANULADO;ENVIAR;EFECTIVO
26/09/2025;MILLA;LIDIA - CHIMBOTE;FACTURA;LUMINA CAMEL;24;1;$927.97;$927.97;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
26/09/2025;CURVA;WORK CENTER - HUARAZ;FACTURA;SATINADO GREY;49;1;$1,773.00;$1,773.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
26/09/2025;CURVA;CORPORACION BD&S;FACTURA;MATRIX BROWN;1;1;$97.20;$97.20;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
26/09/2025;CURVA;CORPORACION BD&S;FACTURA;GENESIS MAREON 120;0;6;$125.29;$125.29;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
26/09/2025;CURVA;CORPORACION BD&S;FACTURA;GRANITO GRAFITO 120;1;0;$82.08;$82.08;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
26/09/2025;CURVA;CORPORACION BD&S;FACTURA;PERLA IMPERIAL;1;0;$35.30;$35.30;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
26/09/2025;CURVA;CORPORACION BD&S;FACTURA;GENESIS NEGRO 120;2;0;$244.00;$244.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
26/09/2025;CURVA;CORPORACION BD&S;FACTURA;LARA GRAFITO;2;0;$53.60;$53.60;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
26/09/2025;CURVA;CORPORACION BD&S;FACTURA;LARA GRAFITO;6;0;$160.80;$160.80;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
26/09/2025;MILLA;GLADYS;FACTURA;SILVER PLATA;528;0;$18,627.84;$18,627.84;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
26/09/2025;CURVA;RICHARD ASCIS 103;FACTURA;HUESO;234;0;$5,829.40;$5,829.40;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
26/09/2025;SANTA CAROLINA;CORAL - HUANCAYO;FACTURA;SUPER BLANCO;68;0;$2,477.38;$2,477.38;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
26/09/2025;SANTA CAROLINA;CORAL - HUANCAYO;FACTURA;CAOBA DARK 120;42;0;$1,839.60;$1,839.60;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
26/09/2025;CURVA;MARCO ANTONIO - CHIMBOTE;FACTURA;MONARCA GOLD;60;0;$1,730.16;$1,730.16;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
